time	conversion
1542.7	0.221149
1543.73	0.221307
1544.74	0.221437
1545.75	0.221667
1546.75	0.221853
1547.75	0.222055
1548.76	0.22217
1549.76	0.222356
1550.77	0.222471
1551.8	0.222644
1552.81	0.22273
1553.81	0.222802
1554.82	0.22296
1555.88	0.223089
1556.94	0.22319
1557.95	0.223276
1558.96	0.223477
1559.96	0.223563
1560.96	0.223736
1561.97	0.223822
1563	0.223966
1564	0.224138
1565.02	0.224239
1566.08	0.224325
1567.09	0.224411
1568.09	0.224641
1569.13	0.224856
1570.15	0.225029
1571.17	0.225244
1572.22	0.22546
1573.23	0.225603
1574.25	0.22579
1575.25	0.22592
1576.26	0.226034
1577.31	0.226135
1578.34	0.226293
1579.4	0.22648
1580.42	0.226566
1581.47	0.226681
1582.48	0.226753
1583.49	0.226925
1584.52	0.227098
1585.56	0.22727
1586.57	0.227443
1587.58	0.227601
1588.63	0.227644
1589.63	0.227816
1590.63	0.228017
1591.64	0.228147
1592.66	0.228204
1593.68	0.228276
1594.68	0.228362
1595.68	0.228405
1596.72	0.228549
1597.72	0.228678
1598.73	0.228764
1599.74	0.228922
1600.75	0.229181
1601.75	0.229325
1602.79	0.229425
1603.8	0.229598
1604.8	0.229871
1605.83	0.230029
1606.84	0.23023
1607.84	0.230402
1608.85	0.230603
1609.87	0.230761
1610.87	0.230991
1611.88	0.231106
1612.89	0.231178
1613.9	0.23148
1614.9	0.231667
1615.92	0.231868
1616.93	0.232055
1617.94	0.232141
1618.94	0.232227
1619.95	0.232399
1620.98	0.232586
1622.04	0.232744
1623.06	0.232845
1624.07	0.23306
1625.07	0.233233
1626.08	0.233405
1627.1	0.23352
1628.11	0.233678
1629.11	0.233851
1630.13	0.234009
1631.13	0.234095
1632.15	0.234224
1633.16	0.234325
1634.18	0.234483
1635.2	0.23467
1636.2	0.234756
1637.2	0.234871
1638.24	0.234986
1639.25	0.235072
1640.25	0.235158
1641.28	0.23523
1642.29	0.235431
1643.29	0.235489
1644.3	0.235603
1645.3	0.235761
1646.33	0.235905
1647.36	0.236034
1648.38	0.236135
1649.41	0.23625
1650.43	0.236336
1651.44	0.236422
1652.5	0.236537
1653.53	0.236595
1654.57	0.236753
1655.6	0.236897
1656.6	0.236983
1657.62	0.237141
1658.63	0.237313
1659.65	0.237414
1660.68	0.237672
1661.71	0.237744
1662.71	0.237974
1663.71	0.238161
1664.72	0.238276
1665.75	0.238376
1666.76	0.238491
1667.81	0.238635
1668.82	0.238693
1669.83	0.238793
1670.84	0.238922
1671.86	0.23908
1672.87	0.239195
1673.87	0.23931
1674.88	0.239411
1675.9	0.239569
1676.93	0.239713
1677.94	0.239756
1678.95	0.240014
1679.97	0.240187
1680.97	0.240259
1681.97	0.240359
1682.98	0.240431
1683.98	0.240589
1684.98	0.240718
1686	0.24092
1687	0.241006
1688.01	0.241236
1689.03	0.241408
1690.04	0.241451
1691.04	0.241552
1692.05	0.241681
1693.08	0.241868
1694.08	0.241954
1695.12	0.24204
1696.14	0.242112
1697.15	0.242256
1698.15	0.242414
1699.16	0.2425
1700.16	0.242658
1701.2	0.24283
1702.2	0.243032
1703.2	0.243261
1704.21	0.243405
1705.21	0.243549
1706.28	0.243678
1707.29	0.243764
1708.34	0.243994
1709.35	0.244181
1710.35	0.244339
1711.35	0.24454
1712.36	0.244684
1713.36	0.24477
1714.37	0.244986
1715.37	0.245101
1716.41	0.245201
1717.41	0.245402
1718.42	0.245445
1719.42	0.245489
1720.44	0.245517
1721.45	0.245575
1722.48	0.24569
1723.49	0.245776
1724.51	0.245876
